,raceId,driverId,constructorId,position,points,year,wins
5688,291,128,34,\N,0.0,1992,0
5689,292,95,3,1,10.0,1992,4
5690,292,30,22,2,6.0,1992,0
5691,292,55,6,3,4.0,1992,0
5692,292,77,1,4,3.0,1992,0
5693,292,105,29,5,2.0,1992,0
5694,292,94,35,6,1.0,1992,0
5695,292,88,29,7,0.0,1992,0
5696,292,91,37,8,0.0,1992,0
5697,292,102,1,9,0.0,1992,0
5698,292,122,6,10,0.0,1992,0
5699,292,104,18,11,0.0,1992,0
5700,292,108,37,12,0.0,1992,0
5701,292,109,35,\N,0.0,1992,0
5702,292,57,32,\N,0.0,1992,0
5703,292,100,27,\N,0.0,1992,0
5704,292,92,33,\N,0.0,1992,0
5705,292,81,18,\N,0.0,1992,0
5706,292,127,17,\N,0.0,1992,0
5707,292,119,3,\N,0.0,1992,0
5708,292,65,32,\N,0.0,1992,0
5709,292,123,27,\N,0.0,1992,0
5710,292,110,25,\N,0.0,1992,0
5711,292,79,33,\N,0.0,1992,0
5712,292,128,34,\N,0.0,1992,0
5713,293,95,3,1,10.0,1992,5
5714,293,119,3,2,6.0,1992,0
5715,293,102,1,3,4.0,1992,0
5716,293,84,22,4,3.0,1992,0
5717,293,105,29,5,2.0,1992,0
5718,293,94,35,6,1.0,1992,0
5719,293,127,17,7,0.0,1992,0
5720,293,129,25,8,0.0,1992,0
5721,293,100,27,9,0.0,1992,0
5722,293,88,29,10,0.0,1992,0
5723,293,109,35,11,0.0,1992,0
5724,293,91,37,12,0.0,1992,0
5725,293,108,37,13,0.0,1992,0
5726,293,110,25,14,0.0,1992,0
5727,293,79,33,\N,0.0,1992,0
5728,293,55,6,\N,0.0,1992,0
5729,293,77,1,\N,0.0,1992,0
5730,293,92,33,\N,0.0,1992,0
5731,293,123,27,\N,0.0,1992,0
5732,293,81,18,\N,0.0,1992,0
5733,293,30,22,\N,0.0,1992,0
5734,293,122,6,\N,0.0,1992,0
5735,293,104,18,\N,0.0,1992,0
5736,293,65,32,\N,0.0,1992,0
5737,293,57,32,\N,0.0,1992,0
5738,293,128,34,\N,0.0,1992,0
5739,294,102,1,1,10.0,1992,1
5740,294,95,3,2,6.0,1992,5
5741,294,119,3,3,4.0,1992,0
5742,294,30,22,4,3.0,1992,0
5743,294,84,22,5,2.0,1992,0
5744,294,92,33,6,1.0,1992,0
5745,294,105,29,7,0.0,1992,0
5746,294,104,18,8,0.0,1992,0
5747,294,109,35,9,0.0,1992,0
5748,294,100,27,10,0.0,1992,0
5749,294,88,29,11,0.0,1992,0
5750,294,123,27,12,0.0,1992,0
5751,294,122,6,\N,0.0,1992,0
5752,294,77,1,\N,0.0,1992,0
5753,294,57,32,\N,0.0,1992,0
5754,294,55,6,\N,0.0,1992,0
5755,294,127,17,\N,0.0,1992,0
5756,294,65,32,\N,0.0,1992,0
5757,294,110,25,\N,0.0,1992,0
5758,294,129,25,\N,0.0,1992,0
5759,294,91,37,\N,0.0,1992,0
5760,294,81,18,\N,0.0,1992,0
5761,294,94,35,\N,0.0,1992,0
5762,294,128,34,\N,0.0,1992,0
5763,294,108,37,\N,0.0,1992,0
5764,294,79,33,\N,0.0,1992,0
5765,295,77,1,1,10.0,1992,1
5766,295,30,22,2,6.0,1992,0
5767,295,55,6,3,4.0,1992,0
5768,295,91,37,4,3.0,1992,0
5769,295,110,25,5,2.0,1992,0
5770,295,100,27,6,1.0,1992,0
5771,295,105,29,7,0.0,1992,0
5772,295,94,35,8,0.0,1992,0
5773,295,109,35,9,0.0,1992,0
5774,295,123,27,10,0.0,1992,0
5775,295,81,18,11,0.0,1992,0
5776,295,129,25,12,0.0,1992,0
5777,295,104,18,13,0.0,1992,0
5778,295,108,37,14,0.0,1992,0
5779,295,79,33,\N,0.0,1992,0
5780,295,84,22,\N,0.0,1992,0
5781,295,119,3,\N,0.0,1992,0
5782,295,102,1,\N,0.0,1992,1
5783,295,57,32,\N,0.0,1992,0
5784,295,65,32,\N,0.0,1992,0
5785,295,122,6,\N,0.0,1992,0
5786,295,95,3,\N,0.0,1992,5
5787,295,127,17,\N,0.0,1992,0
5788,295,92,33,\N,0.0,1992,0
5789,295,88,29,\N,0.0,1992,0
5790,295,128,34,\N,0.0,1992,0
5791,296,95,3,1,10.0,1992,6
5792,296,119,3,2,6.0,1992,0
5793,296,84,22,3,4.0,1992,0
5794,296,57,32,4,3.0,1992,0
5795,296,100,27,5,2.0,1992,0
5796,296,65,32,6,1.0,1992,0
5797,296,105,29,7,0.0,1992,0
5798,296,81,18,8,0.0,1992,0
5799,296,109,35,9,0.0,1992,0
5800,296,94,35,10,0.0,1992,0
5801,296,129,25,11,0.0,1992,0
5802,296,55,6,\N,0.0,1992,0
5803,296,110,25,\N,0.0,1992,0
5804,296,79,33,\N,0.0,1992,0
5805,296,123,27,\N,0.0,1992,0
5806,296,122,6,\N,0.0,1992,0
5807,296,91,37,\N,0.0,1992,0
5808,296,88,29,\N,0.0,1992,0
5809,296,30,22,\N,0.0,1992,0
5810,296,77,1,\N,0.0,1992,1
5811,296,102,1,\N,0.0,1992,1
5812,296,92,33,\N,0.0,1992,0
5813,296,127,17,\N,0.0,1992,0
5814,296,108,37,\N,0.0,1992,0
5815,296,104,18,\N,0.0,1992,0
5816,296,128,34,\N,0.0,1992,0
5817,297,95,3,1,10.0,1992,7
5818,297,119,3,2,6.0,1992,0
5819,297,84,22,3,4.0,1992,0
5820,297,30,22,4,3.0,1992,0
5821,297,77,1,5,2.0,1992,1
5822,297,57,32,6,1.0,1992,0
5823,297,105,29,7,0.0,1992,0
5824,297,100,27,8,0.0,1992,0
5825,297,122,6,9,0.0,1992,0
5826,297,123,27,10,0.0,1992,0
5827,297,129,25,11,0.0,1992,0
5828,297,88,29,12,0.0,1992,0
5829,297,109,35,13,0.0,1992,0
5830,297,99,36,14,0.0,1992,0
5831,297,94,35,15,0.0,1992,0
5832,297,71,34,16,0.0,1992,0
5833,297,81,18,17,0.0,1992,0
5834,297,102,1,\N,0.0,1992,1
5835,297,110,25,\N,0.0,1992,0
5836,297,55,6,\N,0.0,1992,0
5837,297,127,17,\N,0.0,1992,0
5838,297,92,33,\N,0.0,1992,0
5839,297,65,32,\N,0.0,1992,0
5840,297,91,37,\N,0.0,1992,0
5841,297,79,33,\N,0.0,1992,0
5842,297,108,37,\N,0.0,1992,0
5843,297,128,34,\N,0.0,1992,0
5844,298,95,3,1,10.0,1992,8
5845,298,102,1,2,6.0,1992,1
5846,298,30,22,3,4.0,1992,0
5847,298,84,22,4,3.0,1992,0
5848,298,55,6,5,2.0,1992,0
5849,298,100,27,6,1.0,1992,0
5850,298,123,27,7,0.0,1992,0
5851,298,119,3,8,0.0,1992,0
5852,298,105,29,9,0.0,1992,0
5853,298,109,35,10,0.0,1992,0
5854,298,94,35,11,0.0,1992,0
5855,298,81,18,12,0.0,1992,0
5856,298,108,37,13,0.0,1992,0
5857,298,92,33,14,0.0,1992,0
5858,298,127,17,15,0.0,1992,0
5859,298,91,37,16,0.0,1992,0
5860,298,99,36,\N,0.0,1992,0
5861,298,110,25,\N,0.0,1992,0
5862,298,65,32,\N,0.0,1992,0
5863,298,122,6,\N,0.0,1992,0
5864,298,57,32,\N,0.0,1992,0
5865,298,77,1,\N,0.0,1992,1
5866,298,129,25,\N,0.0,1992,0
5867,298,79,33,\N,0.0,1992,0
5868,298,88,29,\N,0.0,1992,0
5869,298,128,34,\N,0.0,1992,0
5870,298,71,34,\N,0.0,1992,0
5871,299,102,1,1,10.0,1992,2
5872,299,95,3,2,6.0,1992,8
5873,299,77,1,3,4.0,1992,1
5874,299,57,32,4,3.0,1992,0
5875,299,84,22,5,2.0,1992,0
5876,299,122,6,6,1.0,1992,0
5877,299,105,29,7,0.0,1992,0
5878,299,110,25,8,0.0,1992,0
5879,299,108,37,9,0.0,1992,0
5880,299,127,17,10,0.0,1992,0
5881,299,71,34,11,0.0,1992,0
5882,299,30,22,\N,0.0,1992,0
5883,299,119,3,\N,0.0,1992,0
5884,299,94,35,\N,0.0,1992,0
5885,299,79,33,\N,0.0,1992,0
5886,299,55,6,\N,0.0,1992,0
5887,299,92,33,\N,0.0,1992,0
5888,299,88,29,\N,0.0,1992,0
5889,299,129,25,\N,0.0,1992,0
5890,299,91,37,\N,0.0,1992,0
5891,299,128,36,\N,0.0,1992,0
5892,299,123,27,\N,0.0,1992,0
5893,299,100,27,\N,0.0,1992,0
5894,299,99,36,\N,0.0,1992,0
5895,299,65,32,\N,0.0,1992,0
5896,299,81,18,\N,0.0,1992,0
5897,299,109,35,\N,0.0,1992,0
5898,300,30,22,1,10.0,1992,1
5899,300,95,3,2,6.0,1992,8
5900,300,119,3,3,4.0,1992,0
5901,300,84,22,4,3.0,1992,0
5902,300,102,1,5,2.0,1992,2
5903,300,57,32,6,1.0,1992,0
5904,300,109,35,7,0.0,1992,0
5905,300,110,25,8,0.0,1992,0
5906,300,88,29,9,0.0,1992,0
5907,300,128,36,10,0.0,1992,0
5908,300,91,37,11,0.0,1992,0
5909,300,125,37,12,0.0,1992,0
5910,300,65,32,13,0.0,1992,0
5911,300,127,17,14,0.0,1992,0
5912,300,131,17,15,0.0,1992,0
5913,300,81,18,16,0.0,1992,0
5914,300,79,33,17,0.0,1992,0
5915,300,92,33,18,0.0,1992,0
5916,300,123,27,\N,0.0,1992,0
5917,300,122,6,\N,0.0,1992,0
5918,300,99,36,\N,0.0,1992,0
5919,300,105,29,\N,0.0,1992,0
5920,300,55,6,\N,0.0,1992,0
5921,300,129,25,\N,0.0,1992,0
5922,300,77,1,\N,0.0,1992,1
5923,300,94,35,\N,0.0,1992,0
5924,300,104,18,\N,0.0,1992,0
5925,300,100,27,\N,0.0,1992,0
5926,301,102,1,1,10.0,1992,3
5927,301,84,22,2,6.0,1992,0
5928,301,30,22,3,4.0,1992,1
5929,301,77,1,4,3.0,1992,1
5930,301,119,3,5,2.0,1992,0
5931,301,110,25,6,1.0,1992,0
5932,301,105,29,7,0.0,1992,0
5933,301,94,35,8,0.0,1992,0
5934,301,79,33,9,0.0,1992,0
5935,301,91,37,10,0.0,1992,0
5936,301,109,35,11,0.0,1992,0
5937,301,127,17,\N,0.0,1992,0
5938,301,95,3,\N,0.0,1992,8
5939,301,123,27,\N,0.0,1992,0
5940,301,100,27,\N,0.0,1992,0
5941,301,99,36,\N,0.0,1992,0
5942,301,129,25,\N,0.0,1992,0
5943,301,65,32,\N,0.0,1992,0
5944,301,125,37,\N,0.0,1992,0
5945,301,55,6,\N,0.0,1992,0
5946,301,122,6,\N,0.0,1992,0
5947,301,81,18,\N,0.0,1992,0
5948,301,92,33,\N,0.0,1992,0
5949,301,57,32,\N,0.0,1992,0
5950,301,88,29,\N,0.0,1992,0
5951,301,128,36,\N,0.0,1992,0
5952,301,104,18,\N,0.0,1992,0
5953,301,131,17,\N,0.0,1992,0
5954,302,95,3,1,10.0,1992,9
5955,302,77,1,2,6.0,1992,1
5956,302,102,1,3,4.0,1992,3
5957,302,84,22,4,3.0,1992,0
5958,302,57,32,5,2.0,1992,0
5959,302,105,29,6,1.0,1992,0
5960,302,30,22,7,0.0,1992,1
5961,302,123,27,8,0.0,1992,0
5962,302,110,25,9,0.0,1992,0
5963,302,88,29,10,0.0,1992,0
5964,302,125,37,11,0.0,1992,0
5965,302,104,18,12,0.0,1992,0
5966,302,131,17,13,0.0,1992,0
5967,302,81,18,14,0.0,1992,0
5968,302,109,35,\N,0.0,1992,0
5969,302,91,37,\N,0.0,1992,0
5970,302,100,27,\N,0.0,1992,0
5971,302,79,33,\N,0.0,1992,0
5972,302,119,3,\N,0.0,1992,0
5973,302,94,35,\N,0.0,1992,0
5974,302,122,6,\N,0.0,1992,0
5975,302,129,25,\N,0.0,1992,0
5976,302,92,33,\N,0.0,1992,0
5977,302,127,17,\N,0.0,1992,0
5978,302,55,6,\N,0.0,1992,0
5979,302,65,32,\N,0.0,1992,0
5980,303,119,3,1,10.0,1992,1
5981,303,77,1,2,6.0,1992,1
5982,303,84,22,3,4.0,1992,0
5983,303,110,25,4,3.0,1992,0
5984,303,55,6,5,2.0,1992,0
5985,303,104,18,6,1.0,1992,0
5986,303,131,17,7,0.0,1992,0
5987,303,88,29,8,0.0,1992,0
5988,303,109,35,9,0.0,1992,0
5989,303,94,35,10,0.0,1992,0
5990,303,79,33,11,0.0,1992,0
5991,303,78,6,12,0.0,1992,0
5992,303,125,37,13,0.0,1992,0
5993,303,81,18,14,0.0,1992,0
5994,303,105,29,15,0.0,1992,0
5995,303,95,3,\N,0.0,1992,9
5996,303,57,32,\N,0.0,1992,0
5997,303,92,33,\N,0.0,1992,0
5998,303,100,27,\N,0.0,1992,0
5999,303,127,17,\N,0.0,1992,0
6000,303,65,32,\N,0.0,1992,0
6001,303,30,22,\N,0.0,1992,1
6002,303,129,25,\N,0.0,1992,0
6003,303,123,27,\N,0.0,1992,0
6004,303,102,1,\N,0.0,1992,3
6005,304,77,1,1,10.0,1992,2
6006,304,30,22,2,6.0,1992,1
6007,304,84,22,3,4.0,1992,0
6008,304,55,6,4,3.0,1992,0
6009,304,123,27,5,2.0,1992,0
6010,304,131,17,6,1.0,1992,0
6011,304,57,32,7,0.0,1992,0
6012,304,88,29,8,0.0,1992,0
6013,304,104,18,9,0.0,1992,0
6014,304,81,18,10,0.0,1992,0
6015,304,78,6,11,0.0,1992,0
6016,304,136,37,12,0.0,1992,0
6017,304,65,32,13,0.0,1992,0
6018,304,109,35,\N,0.0,1992,0
6019,304,125,37,\N,0.0,1992,0
6020,304,92,33,\N,0.0,1992,0
6021,304,119,3,\N,0.0,1992,1
6022,304,79,33,\N,0.0,1992,0
6023,304,110,25,\N,0.0,1992,0
6024,304,95,3,\N,0.0,1992,9
6025,304,102,1,\N,0.0,1992,3
6026,304,127,17,\N,0.0,1992,0
6027,304,100,27,\N,0.0,1992,0
6028,304,105,29,\N,0.0,1992,0
6029,304,94,35,\N,0.0,1992,0
6030,304,129,25,\N,0.0,1992,0
6031,305,102,1,1,10.0,1991,1
6032,305,117,6,2,6.0,1991,0
6033,305,137,22,3,4.0,1991,0
6034,305,131,25,4,3.0,1991,0
6035,305,138,25,5,2.0,1991,0
6036,305,88,33,6,1.0,1991,0
6037,305,78,40,7,0.0,1991,0
6038,305,99,39,8,0.0,1991,0
6039,305,94,18,9,0.0,1991,0
6040,305,92,17,10,0.0,1991,0
6041,305,84,34,11,0.0,1991,0
6042,305,55,6,12,0.0,1991,0
6043,305,57,32,13,0.0,1991,0
6044,305,119,3,\N,0.0,1991,0
6045,305,90,22,\N,0.0,1991,0
6046,305,105,29,\N,0.0,1991,0
6047,305,122,41,\N,0.0,1991,0
6048,305,123,27,\N,0.0,1991,0
6049,305,77,1,\N,0.0,1991,0
6050,305,95,3,\N,0.0,1991,0
6051,305,127,41,\N,0.0,1991,0
6052,305,87,34,\N,0.0,1991,0
6053,305,139,35,\N,0.0,1991,0
6054,305,81,18,\N,0.0,1991,0
6055,305,109,35,\N,0.0,1991,0
6056,305,103,33,\N,0.0,1991,0
6057,305,133,29,\N,0.0,1991,0
6058,305,140,39,\N,0.0,1991,0
6059,305,100,27,\N,0.0,1991,0
6060,305,141,32,\N,0.0,1991,0
6061,305,110,17,\N,0.0,1991,0
6062,305,142,42,\N,0.0,1991,0
6063,305,129,36,\N,0.0,1991,0
6064,305,128,40,\N,0.0,1991,0
6065,306,102,1,1,10.0,1991,2
6066,306,119,3,2,6.0,1991,0
6067,306,77,1,3,4.0,1991,0
6068,306,117,6,4,3.0,1991,0
6069,306,137,22,5,2.0,1991,0
6070,306,55,6,6,1.0,1991,0
6071,306,90,22,7,0.0,1991,0
6072,306,81,18,8,0.0,1991,0
6073,306,57,32,9,0.0,1991,0
6074,306,123,27,10,0.0,1991,0
6075,306,139,35,11,0.0,1991,0
6076,306,84,34,12,0.0,1991,0
6077,306,92,17,13,0.0,1991,0
6078,306,95,3,\N,0.0,1991,0
6079,306,100,27,\N,0.0,1991,0
6080,306,94,18,\N,0.0,1991,0
6081,306,87,34,\N,0.0,1991,0
6082,306,103,33,\N,0.0,1991,0
6083,306,109,35,\N,0.0,1991,0
6084,306,110,17,\N,0.0,1991,0
6085,306,131,25,\N,0.0,1991,0
6086,306,122,41,\N,0.0,1991,0
6087,306,138,25,\N,0.0,1991,0
6088,306,127,41,\N,0.0,1991,0
6089,306,99,39,\N,0.0,1991,0
6090,306,88,33,\N,0.0,1991,0
6091,306,133,29,\N,0.0,1991,0
6092,306,140,39,\N,0.0,1991,0
6093,306,105,29,\N,0.0,1991,0
6094,306,141,32,\N,0.0,1991,0
6095,306,129,36,\N,0.0,1991,0
6096,306,128,40,\N,0.0,1991,0
6097,306,78,40,\N,0.0,1991,0
6098,306,142,42,\N,0.0,1991,0
6099,307,102,1,1,10.0,1991,3
6100,307,77,1,2,6.0,1991,0
6101,307,109,35,3,4.0,1991,0
6102,307,94,18,4,3.0,1991,0
6103,307,57,32,5,2.0,1991,0
6104,307,141,32,6,1.0,1991,0
6105,307,123,27,7,0.0,1991,0
6106,307,87,34,8,0.0,1991,0
6107,307,128,40,9,0.0,1991,0
6108,307,100,27,10,0.0,1991,0
6109,307,84,34,11,0.0,1991,0
6110,307,127,41,12,0.0,1991,0
6111,307,90,22,13,0.0,1991,0
6112,307,131,25,\N,0.0,1991,0
6113,307,110,17,\N,0.0,1991,0
6114,307,92,17,\N,0.0,1991,0
6115,307,122,41,\N,0.0,1991,0
6116,307,103,26,\N,0.0,1991,0
6117,307,119,3,\N,0.0,1991,0
6118,307,138,25,\N,0.0,1991,0
6119,307,81,18,\N,0.0,1991,0
6120,307,55,6,\N,0.0,1991,0
6121,307,88,26,\N,0.0,1991,0
6122,307,137,22,\N,0.0,1991,0
6123,307,95,3,\N,0.0,1991,0
6124,307,117,6,\N,0.0,1991,0
6125,307,99,39,\N,0.0,1991,0
6126,307,120,39,\N,0.0,1991,0
6127,307,133,29,\N,0.0,1991,0
6128,307,105,29,\N,0.0,1991,0
6129,307,139,35,\N,0.0,1991,0
6130,307,129,36,\N,0.0,1991,0
6131,307,78,40,\N,0.0,1991,0
6132,307,142,42,\N,0.0,1991,0
6133,308,102,1,1,10.0,1991,4
6134,308,95,3,2,6.0,1991,0
6135,308,55,6,3,4.0,1991,0
6136,308,90,22,4,3.0,1991,0
6137,308,117,6,5,2.0,1991,0
6138,308,139,35,6,1.0,1991,0
6139,308,123,27,7,0.0,1991,0
6140,308,92,17,8,0.0,1991,0
6141,308,103,26,9,0.0,1991,0
6142,308,100,27,10,0.0,1991,0
6143,308,109,35,11,0.0,1991,0
6144,308,94,18,12,0.0,1991,0
6145,308,57,32,\N,0.0,1991,0
6146,308,81,18,\N,0.0,1991,0
6147,308,127,41,\N,0.0,1991,0
6148,308,131,25,\N,0.0,1991,0
6149,308,119,3,\N,0.0,1991,0
6150,308,87,34,\N,0.0,1991,0
6151,308,105,29,\N,0.0,1991,0
6152,308,138,25,\N,0.0,1991,0
6153,308,88,26,\N,0.0,1991,0
6154,308,110,17,\N,0.0,1991,0
6155,308,122,41,\N,0.0,1991,0
6156,308,99,39,\N,0.0,1991,0
6157,308,77,1,\N,0.0,1991,0
6158,308,137,22,\N,0.0,1991,0
6159,308,141,32,\N,0.0,1991,0
6160,308,120,39,\N,0.0,1991,0
6161,308,133,29,\N,0.0,1991,0
6162,308,84,34,\N,0.0,1991,0
6163,308,78,40,\N,0.0,1991,0
6164,308,128,40,\N,0.0,1991,0
6165,308,142,42,\N,0.0,1991,0
6166,308,129,36,\N,0.0,1991,0
6167,309,137,22,1,10.0,1991,1
6168,309,131,25,2,6.0,1991,0
6169,309,119,3,3,4.0,1991,0
6170,309,110,17,4,3.0,1991,0
6171,309,92,17,5,2.0,1991,0
6172,309,95,3,6,1.0,1991,0
6173,309,94,18,7,0.0,1991,0
6174,309,100,27,8,0.0,1991,0
6175,309,139,35,9,0.0,1991,0
6176,309,138,25,10,0.0,1991,0
6177,309,127,41,\N,0.0,1991,0
6178,309,109,35,\N,0.0,1991,0
6179,309,140,29,\N,0.0,1991,0
6180,309,122,41,\N,0.0,1991,0
6181,309,55,6,\N,0.0,1991,0
6182,309,103,26,\N,0.0,1991,0
6183,309,117,6,\N,0.0,1991,0
6184,309,123,27,\N,0.0,1991,0
6185,309,102,1,\N,0.0,1991,4
6186,309,57,32,\N,0.0,1991,0
6187,309,84,34,\N,0.0,1991,0
6188,309,81,18,\N,0.0,1991,0
6189,309,90,22,\N,0.0,1991,0
6190,309,77,1,\N,0.0,1991,0
6191,309,88,26,\N,0.0,1991,0
6192,309,105,29,\N,0.0,1991,0
6193,309,120,39,\N,0.0,1991,0
6194,309,99,39,\N,0.0,1991,0
6195,309,87,34,\N,0.0,1991,0
6196,309,65,32,\N,0.0,1991,0
6197,309,129,36,\N,0.0,1991,0
6198,309,78,40,\N,0.0,1991,0
6199,309,128,40,\N,0.0,1991,0
6200,309,142,42,\N,0.0,1991,0
6201,310,119,3,1,10.0,1991,1
6202,310,95,3,2,6.0,1991,0
6203,310,102,1,3,4.0,1991,4
6204,310,110,17,4,3.0,1991,0
6205,310,90,22,5,2.0,1991,0
6206,310,103,26,6,1.0,1991,0
6207,310,81,18,7,0.0,1991,0
6208,310,123,27,8,0.0,1991,0
6209,310,57,32,9,0.0,1991,0
6210,310,65,32,10,0.0,1991,0
6211,310,131,25,11,0.0,1991,0
6212,310,138,25,12,0.0,1991,0
6213,310,87,34,\N,0.0,1991,0
6214,310,92,17,\N,0.0,1991,0
6215,310,88,26,\N,0.0,1991,0
6216,310,137,22,\N,0.0,1991,1
6217,310,55,6,\N,0.0,1991,0
6218,310,109,35,\N,0.0,1991,0
6219,310,105,29,\N,0.0,1991,0
6220,310,84,34,\N,0.0,1991,0
6221,310,122,41,\N,0.0,1991,0
6222,310,117,6,\N,0.0,1991,0
6223,310,127,41,\N,0.0,1991,0
6224,310,129,36,\N,0.0,1991,0
6225,310,77,1,\N,0.0,1991,0
6226,310,94,18,\N,0.0,1991,0
6227,310,100,27,\N,0.0,1991,0
6228,310,99,39,\N,0.0,1991,0
6229,310,140,29,\N,0.0,1991,0
6230,310,120,39,\N,0.0,1991,0
6231,310,78,40,\N,0.0,1991,0
6232,310,128,40,\N,0.0,1991,0
6233,310,142,42,\N,0.0,1991,0
6234,310,139,35,\N,0.0,1991,0
6235,311,95,3,1,10.0,1991,1
6236,311,117,6,2,6.0,1991,0
6237,311,102,1,3,4.0,1991,4
6238,311,55,6,4,3.0,1991,0
6239,311,119,3,5,2.0,1991,1
6240,311,110,17,6,1.0,1991,0
6241,311,127,41,7,0.0,1991,0
6242,311,137,22,8,0.0,1991,1
6243,311,94,18,9,0.0,1991,0
6244,311,65,32,10,0.0,1991,0
6245,311,100,27,11,0.0,1991,0
6246,311,123,27,12,0.0,1991,0
6247,311,90,22,\N,0.0,1991,0
6248,311,131,25,\N,0.0,1991,0
6249,311,129,36,\N,0.0,1991,0
6250,311,103,26,\N,0.0,1991,0
6251,311,109,35,\N,0.0,1991,0
6252,311,87,34,\N,0.0,1991,0
6253,311,88,26,\N,0.0,1991,0
6254,311,105,29,\N,0.0,1991,0
6255,311,84,34,\N,0.0,1991,0
6256,311,138,25,\N,0.0,1991,0
6257,311,81,18,\N,0.0,1991,0
6258,311,122,41,\N,0.0,1991,0
6259,311,77,1,\N,0.0,1991,0
6260,311,92,17,\N,0.0,1991,0
6261,311,57,32,\N,0.0,1991,0
6262,311,120,39,\N,0.0,1991,0
6263,311,99,39,\N,0.0,1991,0
6264,311,140,29,\N,0.0,1991,0
6265,311,139,35,\N,0.0,1991,0
6266,311,78,40,\N,0.0,1991,0
6267,311,128,40,\N,0.0,1991,0
6268,311,142,42,\N,0.0,1991,0
6269,312,95,3,1,10.0,1991,2
6270,312,77,1,2,6.0,1991,0
6271,312,117,6,3,4.0,1991,0
6272,312,102,1,4,3.0,1991,4
6273,312,137,22,5,2.0,1991,1
6274,312,92,17,6,1.0,1991,0
6275,312,131,25,7,0.0,1991,0
6276,312,138,25,8,0.0,1991,0
6277,312,94,18,9,0.0,1991,0
6278,312,139,35,10,0.0,1991,0
6279,312,81,18,11,0.0,1991,0
6280,312,57,32,12,0.0,1991,0
6281,312,109,35,13,0.0,1991,0
6282,312,65,32,14,0.0,1991,0
6283,312,87,34,\N,0.0,1991,0
6284,312,110,17,\N,0.0,1991,0
6285,312,55,6,\N,0.0,1991,0
6286,312,88,26,\N,0.0,1991,0
6287,312,123,27,\N,0.0,1991,0
6288,312,84,34,\N,0.0,1991,0
6289,312,105,29,\N,0.0,1991,0
6290,312,127,41,\N,0.0,1991,0
6291,312,90,22,\N,0.0,1991,0
6292,312,103,26,\N,0.0,1991,0
6293,312,122,41,\N,0.0,1991,0
6294,312,119,3,\N,0.0,1991,1
6295,312,100,27,\N,0.0,1991,0
6296,312,140,29,\N,0.0,1991,0
6297,312,120,39,\N,0.0,1991,0
6298,312,99,39,\N,0.0,1991,0
6299,312,129,36,\N,0.0,1991,0
6300,312,78,40,\N,0.0,1991,0
6301,312,128,40,\N,0.0,1991,0
6302,312,142,42,\N,0.0,1991,0
6303,313,95,3,1,10.0,1991,3
6304,313,119,3,2,6.0,1991,1
6305,313,55,6,3,4.0,1991,0
6306,313,77,1,4,3.0,1991,0
6307,313,110,17,5,2.0,1991,0
6308,313,92,17,6,1.0,1991,0
6309,313,102,1,7,0.0,1991,4
6310,313,90,22,8,0.0,1991,0
6311,313,123,27,9,0.0,1991,0
6312,313,139,35,10,0.0,1991,0
6313,313,84,34,11,0.0,1991,0
6314,313,87,34,12,0.0,1991,0
6315,313,131,25,13,0.0,1991,0
6316,313,117,6,\N,0.0,1991,0
6317,313,122,41,\N,0.0,1991,0
6318,313,109,35,\N,0.0,1991,0
6319,313,137,22,\N,0.0,1991,1
6320,313,138,25,\N,0.0,1991,0
6321,313,100,27,\N,0.0,1991,0
6322,313,127,41,\N,0.0,1991,0
6323,313,57,32,\N,0.0,1991,0
6324,313,88,26,\N,0.0,1991,0
6325,313,81,18,\N,0.0,1991,0
6326,313,94,18,\N,0.0,1991,0
6327,313,103,26,\N,0.0,1991,0
6328,313,78,40,\N,0.0,1991,0
6329,313,105,29,\N,0.0,1991,0
6330,313,143,32,\N,0.0,1991,0
6331,313,99,39,\N,0.0,1991,0
6332,313,128,40,\N,0.0,1991,0
6333,313,129,36,\N,0.0,1991,0
6334,313,133,29,\N,0.0,1991,0
6335,313,120,39,\N,0.0,1991,0
6336,313,142,42,\N,0.0,1991,0
6337,314,102,1,1,10.0,1991,5
6338,314,95,3,2,6.0,1991,3
6339,314,119,3,3,4.0,1991,1
6340,314,77,1,4,3.0,1991,0
6341,314,55,6,5,2.0,1991,0
6342,314,122,41,6,1.0,1991,0
6343,314,110,17,7,0.0,1991,0
6344,314,90,22,8,0.0,1991,0
6345,314,92,17,9,0.0,1991,0
6346,314,100,27,10,0.0,1991,0
6347,314,127,41,11,0.0,1991,0
6348,314,131,25,12,0.0,1991,0
6349,314,81,18,13,0.0,1991,0
6350,314,57,32,14,0.0,1991,0
6351,314,138,25,15,0.0,1991,0
6352,314,78,40,16,0.0,1991,0
6353,314,123,27,17,0.0,1991,0
6354,314,94,18,\N,0.0,1991,0
6355,314,87,34,\N,0.0,1991,0
6356,314,84,34,\N,0.0,1991,0
6357,314,109,35,\N,0.0,1991,0
6358,314,137,22,\N,0.0,1991,1
6359,314,103,26,\N,0.0,1991,0
6360,314,88,26,\N,0.0,1991,0
6361,314,139,35,\N,0.0,1991,0
6362,314,117,6,\N,0.0,1991,0
6363,314,129,36,\N,0.0,1991,0
6364,314,105,29,\N,0.0,1991,0
6365,314,128,40,\N,0.0,1991,0
6366,314,143,32,\N,0.0,1991,0
6367,314,99,39,\N,0.0,1991,0
